title,platform,platforms_available,appId,store_url,genre,contentRating,score,free,price,offersIAP,IAPRange,installs,developer,developerWebsite,privacyPolicy,released,updated,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Elai - AI Life Companion,android,android,com.elailabs.elailabs,https://play.google.com/store/apps/details?id=com.elailabs.elailabs&hl=en&gl=us,Lifestyle,Everyone,,True,0.0,True,$19.99 - $39.99 per item,10+,Elai Labs,https://www.elailabs.ai/,https://www.elailabs.ai/privacy,"Apr 1, 2026",1763468164000,companion,False,,True,"email/password, Google, Apple",False,,True,False,deeper features and longer continuity,$9.99/month,en
AI ChatBot GPTalk AI Generator,android,android,com.facebook.videodownload.videodownloaderforfacebook,https://play.google.com/store/apps/details?id=com.facebook.videodownload.videodownloaderforfacebook&hl=en&gl=us,Tools,Teen,4.472803,True,0.0,True,$0.99 - $399.99 per item,"10,000,000+",VIDEOSHOW Video Editor & Maker & AI Chat Generator,https://videoshowapps.com,https://manage.magicutapp.com/appMagicCutApi/customizepage?pageType=AIChat_PrivacyPolicy,"Mar 19, 2020",1770373361000,general_purpose,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
AI Chat Launcher: AI Assistant,android,android,com.chat.gpt.ai.assistant.chatbot.android,https://play.google.com/store/apps/details?id=com.chat.gpt.ai.assistant.chatbot.android&hl=en&gl=us,Productivity,Everyone,4.2901235,True,0.0,False,,"100,000+",AtomApplications,https://aichatlauncher.com/,https://aichatlauncher.com/privacy-policy,"Jan 22, 2025",1772473689000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Voice & Face Cloning: Clony AI,android,android,com.voicecopy.app,https://play.google.com/store/apps/details?id=com.voicecopy.app&hl=en&gl=us,Entertainment,Everyone,4.0699086,True,0.0,True,$0.99 - $19.99 per item,"1,000,000+",AI Companion,https://clony.app/,https://www.clony.app/privacy-policy/,"Feb 25, 2023",1770924073000,mixed,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Saheli: Your AI Companion,android,android,in.powerfulapps.saheli,https://play.google.com/store/apps/details?id=in.powerfulapps.saheli&hl=en&gl=us,Entertainment,Everyone,,True,0.0,True,$0.49 - $1.99 per item,"10,000+",Powerful Applications,https://www.powerfulapps.in,https://powerfulapps.in/privacy,"Jan 20, 2026",1775623367000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Praktika – AI Language Tutor,android,android,ai.praktika.android,https://play.google.com/store/apps/details?id=ai.praktika.android&hl=en&gl=us,Education,Everyone,4.6665816,True,0.0,True,$1.99 - $199.99 per item,"10,000,000+",Praktika.ai Company,https://praktika.ai,https://praktika.ai/privacy,"May 18, 2022",1776067570000,mixed,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$4.99/month,en
Chat AI Bot App Open Assistant,android,android,ai.chat.gpt.askai.character.bot.android.app,https://play.google.com/store/apps/details?id=ai.chat.gpt.askai.character.bot.android.app&hl=en&gl=us,Productivity,Everyone,4.2978725,True,0.0,True,$5.99 - $19.99 per item,"100,000+",AI Chat Signature Social & Productivity Apps,https://askorchat.ai/,https://askorchat.ai/privacy-policy.html,"Jan 3, 2024",1771487302000,general_purpose,False,,False,,False,,False,True,,,en
Honey AI - Virtual companion,android,android,co.keeptop.honeyai,https://play.google.com/store/apps/details?id=co.keeptop.honeyai&hl=en&gl=us,Tools,Everyone,4.287879,True,0.0,True,$2.99 - $24.99 per item,"100,000+",KeepTop,https://keeptop.co,https://sites.google.com/view/honeyai/privacy-policy,"Aug 18, 2025",1775902887000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
SoulPartner: AI Friend VAKU,android,android,com.vaku.chat.aifriend,https://play.google.com/store/apps/details?id=com.vaku.chat.aifriend&hl=en&gl=us,Lifestyle,Mature 17+,3.6744187,True,0.0,True,$4.49 - $64.99 per item,"50,000+",Daily Inspiration App,https://vaku.app/,https://sites.google.com/view/ai-friend-privacy-policy/home,"May 6, 2024",1740658231000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Candy AI Companion,android,android,com.candy.ai.companion,https://play.google.com/store/apps/details?id=com.candy.ai.companion&hl=en&gl=us,Entertainment,Everyone,0.0,True,0.0,False,,500+,FINDSLOTZ (PRIVATE) LIMITED,,https://telegra.ph/Privacy-Policy--Candy-AI-Companion-03-12,"Mar 17, 2026",1774536699000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chattee Chat - AI Companion,android,android,com.docare.chattee,https://play.google.com/store/apps/details?id=com.docare.chattee&hl=en&gl=us,Entertainment,Mature 17+,3.02,True,0.0,True,$1.99 - $199.99 per item,"100,000+",IMAGIME INTERACTIVE LIMITED,https://cdn.chattee.online/web/chattee/index.html,https://cdn.chattee.online/web/chattee-terms/privacy.html,"May 16, 2024",1769405484000,companion,True,https://cdn.chattee.online/web/chattee/index.html,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Luna AI – Companion & Roleplay,android,android,com.twainlabs.ai.luna,https://play.google.com/store/apps/details?id=com.twainlabs.ai.luna&hl=en&gl=us,Entertainment,Everyone,,True,0.0,True,$9.99 per item,100+,Twain Labs Android,,https://sites.google.com/view/lunaai/privacy-policy,"Jan 13, 2026",1772529438000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Aeona: AI Roleplay & Companion,android,android,com.artifexstudios.aeonaapp,https://play.google.com/store/apps/details?id=com.artifexstudios.aeonaapp&hl=en&gl=us,Communication,Adults only 18+,,True,0.0,True,$9.99 - $19.99 per item,100+,Solo Development Studios,https://aeona-app.web.app,https://aeona-app.web.app/privacy.html,"Jan 22, 2026",1773223830000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Deep Search - AI Chatbot,android,android,com.jetkite.deepsearch,https://play.google.com/store/apps/details?id=com.jetkite.deepsearch&hl=en&gl=us,Productivity,Everyone,4.35,True,0.0,True,$9.99 - $27.99 per item,"50,000+",Jetkite,https://jetkite.com,https://jetkite.com/privacy_policy/en,"Jan 30, 2025",1771601427000,mixed,True,https://jetkite.com,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
QuicK AI Writer - AI ChatBot,android,android,com.smart.chat.yi.aichatyi,https://play.google.com/store/apps/details?id=com.smart.chat.yi.aichatyi&hl=en&gl=us,Productivity,Everyone,4.47,True,0.0,True,$7.99 - $89.99 per item,"1,000,000+",Xinxin Tools,http://markwatermark.com/index_gpt.html,http://markwatermark.com/privacy_gpt.html,"Jul 2, 2023",1760412377000,mixed,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Soul - Your AI Friend,android,android,com.interact.soul,https://play.google.com/store/apps/details?id=com.interact.soul&hl=en&gl=us,Social,Everyone,0.0,True,0.0,False,,"1,000,000+",Interact Group,,https://trustsoul.ai/#privacyPage,,1774013216000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,"en, hi"
DeepAsk - AI Assistant Pro,android,android,com.swift.chatbot.ai.assistant,https://play.google.com/store/apps/details?id=com.swift.chatbot.ai.assistant&hl=en&gl=us,Productivity,Everyone,4.745283,True,0.0,True,$0.99 - $48.99 per item,"500,000+",Easy AI Group,https://easyai.infinityfreeapp.com/,https://sites.google.com/view/easy-ai-apps-policy,"Feb 25, 2025",1775804845000,general_purpose,False,,True,,False,,False,False,"extended usage, premium AI models",$9.99/month,en
Posterum AI,android,android,com.posterum.personaai,https://play.google.com/store/apps/details?id=com.posterum.personaai&hl=en&gl=us,Lifestyle,Everyone,0.0,True,0.0,False,,"100,000+",Posterum Software LLC,,https://www.freeprivacypolicy.com/live/cd749065-f0ef-4eef-bfc3-e09b3e0d1288,"Sep 16, 2025",1772025090000,mixed,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
Amora - AI Companion,android,android,com.amora.companion,https://play.google.com/store/apps/details?id=com.amora.companion&hl=en&gl=us,Social,Everyone,,True,0.0,True,$9.99 per item,500+,Tatenda Muzenda,,https://amoracompanion.site/privacy-policy,"Dec 17, 2025",1774881510000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, unlimited companion matching, advanced AI companions, exclusive features",$9.99/month,en
Tremble: Talk to AI Characters,android,android,com.ai.social.tremble,https://play.google.com/store/apps/details?id=com.ai.social.tremble&hl=en&gl=us,Entertainment,Teen,4.07767,True,0.0,True,$4.99 - $69.99 per item,"10,000+",MATHS GURU - PLATFORM,https://trembleai.com,https://trembleai.com/pages/index_privacy.html,"Jun 19, 2025",1765788847000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
MJ - Smarter AI Chatbot,android,android,com.marcusxtechnologies.mj,https://play.google.com/store/apps/details?id=com.marcusxtechnologies.mj&hl=en&gl=us,Tools,Everyone,3.4,True,0.0,True,$0.99 - $19.99 per item,"10,000+",marcusxtechnologies,https://marcusxtech-website.web.app/contact,https://marcusxtech-website.web.app/legal?id=privacy,"Oct 10, 2023",1758851945000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Zoe: Your AI Companion,android,android+ios,com.shortcutgamez.zoeyouraicompanion,https://play.google.com/store/apps/details?id=com.shortcutgamez.zoeyouraicompanion&hl=en&gl=us,Health & Fitness,Everyone,0.0,True,0.0,False,,"1,000+",Adrian Martinez_,https://chatzoe.ai/,https://chatzoe.ai/TOS-PrivacyPolicy/,"May 22, 2023",1767985740000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chatti: Personal AI Friend,android,android,com.devhouse.chatti_ai,https://play.google.com/store/apps/details?id=com.devhouse.chatti_ai&hl=en&gl=us,Entertainment,Everyone,,True,0.0,True,$1.99 - $89.99 per item,100+,Dev House Slr,https://chatti--chatti-devhouse.us-east4.hosted.app,https://chatti--chatti-devhouse.us-east4.hosted.app,"Jan 19, 2026",1773917454000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Seem: AI Video Companion,android,android,com.seemai.seem,https://play.google.com/store/apps/details?id=com.seemai.seem&hl=en&gl=us,Entertainment,Teen,,True,0.0,True,$1.99 - $399.99 per item,100+,Vivid World,https://getseemai.com,https://getseemai.com/privacy,"Feb 11, 2026",1774424834000,companion,True,https://getseemai.com,True,,False,,True,False,"unlimited messaging, voice calls, premium characters",,en
Ruby-AI Mate Now,android,android,com.rubyai.mate.now.live,https://play.google.com/store/apps/details?id=com.rubyai.mate.now.live&hl=en&gl=us,Entertainment,Mature 17+,4.2038836,True,0.0,False,,"100,000+",Jay C,https://www.rubyaichat.com,https://www.rubyaichat.com/privacy.html,"Sep 26, 2025",1769588789000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Metalk AI: Talk to AI,android,android,com.talkme.vivian,https://play.google.com/store/apps/details?id=com.talkme.vivian&hl=en&gl=us,Entertainment,Mature 17+,4.033708,True,0.0,True,$6.99 - $79.99 per item,"10,000+",Practice Excel365,https://metalkapp.com/,https://metalkapp.com/Policy.html,"Dec 10, 2025",1772520111000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI GPT Keyboard,android,android,com.jb.gokeyboard.theme.twamericankeyboardhd,https://play.google.com/store/apps/details?id=com.jb.gokeyboard.theme.twamericankeyboardhd&hl=en&gl=us,Tools,Everyone,3.99,True,0.0,True,$1.99 - $4.99 per item,"1,000,000+",2025 Themes & Keyboards,https://corporate.timmystudios.com,https://timmystudios.com/app-privacy-policy.html,"May 14, 2014",1689756115000,mixed,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Ella | The Most Human AI,android,android,ai.talkians,https://play.google.com/store/apps/details?id=ai.talkians&hl=en&gl=us,Social,Everyone,3.25,True,0.0,True,$0.49 - $149.99 per item,"10,000+",AllxoneAI,https://imagions.netlify.app/,https://sites.google.com/view/talkians/Privacy-Policy,"May 18, 2025",1775819932000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
Lisa Chat: AI Bot Assistant,android,android,com.lisa.chatbot,https://play.google.com/store/apps/details?id=com.lisa.chatbot&hl=en&gl=us,Tools,Everyone,4.240741,True,0.0,True,$5.99 - $39.99 per item,"500,000+",Convert Software,https://convertyazilim.com,https://gpt.lisaai.app/privacy_policy.html,"Jun 3, 2023",1721993692000,companion,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
RoleCard.AI: AI Chat Companion,android,android+ios,com.codewuz.roleai,https://play.google.com/store/apps/details?id=com.codewuz.roleai&hl=en&gl=us,Tools,Mature 17+,3.72,True,0.0,True,$1.99 - $99.99 per item,"100,000+",AI CODE,https://d3azr7le5k4l2h.cloudfront.net/app-ads.txt,https://ro.rolesclub.com/r/RoleCardAi/privacy-policy.html,"Mar 22, 2024",1767771334000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
Ai Chat — HotBot,android,android,com.hotbotai,https://play.google.com/store/apps/details?id=com.hotbotai&hl=en&gl=us,Productivity,Everyone,3.7246377,True,0.0,False,,"100,000+",HotBot™,https://www.hotbot.com/,https://www.hotbot.com/privacy,"Nov 5, 2024",1755699369000,mixed,True,https://www.hotbot.com/,False,,False,,False,True,,,en
Gamma AI: AI Chatbot Assistant,android,android,com.chatgpt.vision,https://play.google.com/store/apps/details?id=com.chatgpt.vision&hl=en&gl=us,Personalization,Everyone,4.62,True,0.0,True,$0.49 - $119.99 per item,"500,000+",Harav Technologies LLP,,https://sites.google.com/view/visionchat/home,"Dec 18, 2023",1740661020000,mixed,False,,True,"email/password, Google, Apple",False,,True,False,"extended usage, premium AI models",$9.99/month,en
SoloMate: Your Real AI Friend,android,android,com.mysolomate,https://play.google.com/store/apps/details?id=com.mysolomate&hl=en&gl=us,Lifestyle,Everyone,0.0,True,0.0,True,$4.49 - $119.99 per item,"1,000+","Ecyber Solutions Group, Inc",https://solomate.app,https://solomate.app/privacy-policy,"Oct 14, 2025",1767018890000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AI Helper,android,android,com.ztcx.ai,https://play.google.com/store/apps/details?id=com.ztcx.ai&hl=en&gl=us,Productivity,Everyone,0.0,True,0.0,True,$1.99 - $4.99 per item,"1,000+",Alex Q,,https://sites.google.com/view/aihelper-privacy-policy/%E9%A6%96%E9%A1%B5,"Sep 2, 2023",1699409004000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Aria – AI Chat&Speak Persona,android,android,com.epioneapp.aria,https://play.google.com/store/apps/details?id=com.epioneapp.aria&hl=en&gl=us,Entertainment,Everyone,3.0,True,0.0,True,$9.99 - $249.99 per item,"10,000+",Epione Yazılım Tekn. LTD.,https://ariapp.me,https://ariapp.me/privacy-policy,"Apr 16, 2024",1761018835000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Swerve AI Character Chat,android,android,com.nextalk.app,https://play.google.com/store/apps/details?id=com.nextalk.app&hl=en&gl=us,Lifestyle,Everyone,3.5346534,True,0.0,True,$9.99 - $189.99 per item,"100,000+",Stackwares,,https://stackwares.notion.site/Sesame-AI-Privacy-Policy-1b223f4ccfd88133b02cd5205e470f48,"Mar 12, 2025",1775938486000,companion,True,https://rae-ai.lovable.app,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
ManuChat ( AI Girlfriend AI BF,android,android,com.manuchat.ai,https://play.google.com/store/apps/details?id=com.manuchat.ai&hl=en&gl=us,Entertainment,Everyone,,True,0.0,True,$0.49 - $54.99 per item,100+,ai chat manu,,https://manuchat.online/privacy.html,"Apr 1, 2026",1775427538000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, faster response times, ad-free experience",$9.99/month,en
Gauth: AI Study Companion,android,android+ios,com.education.android.h.intelligence,https://play.google.com/store/apps/details?id=com.education.android.h.intelligence&hl=en&gl=us,Education,Everyone,4.776452,True,0.0,True,$0.49 - $369.99 per item,"100,000,000+",GauthTech Pte. Ltd.,https://www.gauthmath.com,http://www.gauthmath.com/policy,"Mar 31, 2021",1775831028000,other,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$4.99/month,en
Oak AI - Chat AI on Wear OS,android,android,com.fsoydan.oakai,https://play.google.com/store/apps/details?id=com.fsoydan.oakai&hl=en&gl=us,Productivity,Everyone,3.142857,True,0.0,True,$0.49 - $31.99 per item,"50,000+",F. Soydan,,https://sites.google.com/view/oak-ai/privacy-policy,"Aug 6, 2023",1770198902000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,,$9.99/month,en
Aibrary: AI Learning Companion,android,android,ai.ouraca.aibrary,https://play.google.com/store/apps/details?id=ai.ouraca.aibrary&hl=en&gl=us,Education,Teen,4.818182,True,0.0,True,$6.99 - $89.99 per item,"1,000+",Ouraca lnc.,https://www.aibrary.ai/,https://www.aibrary.ai/privacy,"Apr 20, 2025",1773068358000,mixed,True,https://www.aibrary.ai/,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$4.99/month,en
MIT AI2 Companion,android,android,edu.mit.appinventor.aicompanion3,https://play.google.com/store/apps/details?id=edu.mit.appinventor.aicompanion3&hl=en&gl=us,Education,Everyone,3.125,True,0.0,False,,"5,000,000+",MIT App Inventor,https://appinventor.mit.edu,http://ai2.appinventor.mit.edu/about/termsofservice.html,"Nov 24, 2013",1774556669000,other,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$4.99/month,en
AI ChatBot Companion,android,android,com.rove.travel.groups.friend,https://play.google.com/store/apps/details?id=com.rove.travel.groups.friend&hl=en&gl=us,Social,Teen,5.0,True,0.0,True,$0.99 - $49.99 per item,"10,000+",Glynk,http://glynk.com,http://glynk.com/privacy/,"Mar 15, 2018",1720077118000,mixed,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
AI Chat App - AI Chat bot,android,android,ai.chat.pro.plus.smart.chatbot.ai.writing.tool,https://play.google.com/store/apps/details?id=ai.chat.pro.plus.smart.chatbot.ai.writing.tool&hl=en&gl=us,Productivity,Everyone,3.990099,True,0.0,True,$4.99 - $42.99 per item,"1,000,000+",App Holdings,https://apps.apple.com/us/app/ai-chat-chatbot-assistant/id1665621226,https://powerbrainai.com/privacy-policy/,"Mar 14, 2023",1775974664000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Luna — Your AI Companion,android,android,com.luna.companion,https://play.google.com/store/apps/details?id=com.luna.companion&hl=en&gl=us,Lifestyle,Everyone,,True,0.0,True,$3.49 - $89.99 per item,50+,BlueOrbit Intelligence,https://kaustubh812.github.io/,https://luna-backend-lcip.onrender.com/privacy,"Mar 19, 2026",1775910045000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Claude by Anthropic,android,android,com.anthropic.claude,https://play.google.com/store/apps/details?id=com.anthropic.claude&hl=en&gl=us,Productivity,Teen,4.688637,True,0.0,True,$7.00 - $250.00 per item,"10,000,000+",Anthropic PBC,https://support.claude.com/,https://www.anthropic.com/legal/privacy,"Jul 11, 2024",1775850452000,general_purpose,True,https://claude.ai,True,"email/password, Google",False,,False,False,"Claude Pro: priority access, longer context, 5x more messages, Projects",$20.00/month,"en, es, fr, de, it, pt, ja, ko, zh, ar, ru, nl, pl, sv, tr"
Omni AI Companion,android,android+ios,com.omni.helper,https://play.google.com/store/apps/details?id=com.omni.helper&hl=en&gl=us,Lifestyle,Teen,0.0,True,0.0,True,$0.99 - $59.99 per item,100+,Omni AI Companion LLC,https://omniaicompanion.com/,https://omniaicompanionllc.com/legal/privacy-policy,"Dec 9, 2025",1775769795000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chatbot AI - Chat & Ask AI,android,android,newway.open.chatgpt.ai.chat.bot.free,https://play.google.com/store/apps/details?id=newway.open.chatgpt.ai.chat.bot.free&hl=en&gl=us,Productivity,Everyone,4.4339623,True,0.0,True,$0.99 - $49.99 per item,"10,000,000+",Newway Apps,https://newwaylabs.co/,http://newwaylabs.co/chatbot-ai/privacy.html,"Feb 27, 2023",1775709234000,general_purpose,True,https://chatbot.newwaylabs.co/,True,"email/password, Google, Apple",False,,True,False,"extended usage, premium AI models",$9.99/month,en
Her AI: Virtual Companion,android,android,com.herai.aiboychat,https://play.google.com/store/apps/details?id=com.herai.aiboychat&hl=en&gl=us,Entertainment,Mature 17+,,True,0.0,True,$3.99 - $89.99 per item,500+,Zekiert,,https://sites.google.com/view/herai-privacy-policy/,"Mar 26, 2026",1775736610000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chatbot AI - Search Assistant,android,android,com.codespaceapps.aichat,https://play.google.com/store/apps/details?id=com.codespaceapps.aichat&hl=en&gl=us,Productivity,Everyone,4.3714876,True,0.0,True,$4.99 - $69.99 per item,"10,000,000+",Codespace Dijital,https://www.codespaceapps.co/,https://static.chatbotaiapp.co/privacy-en.html,"Feb 5, 2024",1774969050000,general_purpose,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium AI models",$9.99/month,en
Companion AI - AI Chat Buddy,android,android,com.companionai.template,https://play.google.com/store/apps/details?id=com.companionai.template&hl=en&gl=us,Communication,Everyone,,True,0.0,True,$0.99 - $34.99 per item,100+,Nautillus,,https://pinak3748.github.io/google-play-privacy-policy/privacy-policy.html,"Oct 3, 2025",1761754014000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Question.AI - Chatbot&Math AI,android,android,com.qianfan.aihomework,https://play.google.com/store/apps/details?id=com.qianfan.aihomework&hl=en&gl=us,Education,Everyone,4.6297183,True,0.0,True,$0.49 - $99.99 per item,"10,000,000+",D3 DIMENSION TECHNOLOGY PTE.LTD.,http://www.questionai.com,https://www.questionai.com/privacy-policy,"May 29, 2023",1775823702000,mixed,True,http://www.questionai.com,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$8.99,en
"Ninja AI: Chat, Code & Create",android,android,ai.ninjatech.mobile,https://play.google.com/store/apps/details?id=ai.ninjatech.mobile&hl=en&gl=us,Productivity,Teen,3.28,True,0.0,True,$4.99 - $149.00 per item,"50,000+",NinjaTech Ai Developer,https://www.ninjatech.ai,https://www.ninjatech.ai/privacy,"Feb 23, 2025",1774380956000,mixed,True,https://www.ninjatech.ai,True,"email/password, Google, Apple",False,,True,False,"extended usage, premium AI models",$9.99/month,en
Le Chat by Mistral AI,android,android,ai.mistral.chat,https://play.google.com/store/apps/details?id=ai.mistral.chat&hl=en&gl=us,Productivity,Teen,4.4455447,True,0.0,True,$15.99 - $184.99 per item,"1,000,000+",Mistral AI,https://mistral.ai/,https://legal.mistral.ai/terms/privacy-policy,"Jan 28, 2025",1775670671000,general_purpose,True,https://chat.mistral.ai,True,"email/password, Google",False,,False,False,"Mistral Pro: larger context, faster responses, advanced models",$14.99/month,"en, fr, de, es, it, pt, nl, pl"
BushyAI - Your AI Companion,android,android,com.blushai.meet,https://play.google.com/store/apps/details?id=com.blushai.meet&hl=en&gl=us,Entertainment,Teen,4.1165047,True,0.0,True,$14.99 - $79.99 per item,"100,000+",Dubai Bolivia SRL,,https://bushyai.com/Privacy/index.html,"Aug 8, 2025",1764237538000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Muslim AI Companion,android,android,com.muslimai.mobile,https://play.google.com/store/apps/details?id=com.muslimai.mobile&hl=en&gl=us,Lifestyle,Everyone,0.0,True,0.0,True,$0.49 - $99.99 per item,"50,000+",Muslimai Global Network,https://muslimai.ai,https://muslimai.ai/privacy,"Jul 14, 2025",1775810995000,companion,False,,True,"email/password, Google, Apple",False,,False,False,"extended usage, premium tools",$4.99/month,"en, id, jv, su"
AI Voice Chat Companion Friend,android,android,com.infolens.voice,https://play.google.com/store/apps/details?id=com.infolens.voice&hl=en&gl=us,Productivity,Everyone,4.178571,True,0.0,True,$24.99 - $99.99 per item,"10,000+",AMM Bells,https://infolensai.com/,https://infolensai.com/privacy-policy/,"Feb 16, 2025",1773604891000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
AI Companion - Character Chat,android,android,com.beloved.ai.lover.virtual.chat,https://play.google.com/store/apps/details?id=com.beloved.ai.lover.virtual.chat&hl=en&gl=us,Entertainment,Everyone,,True,0.0,True,$1.99 - $49.99 per item,"1,000+",Infinity Store,https://belovedai-yourreallover.blogspot.com/ads.txt,https://sites.google.com/view/beloved-ai/privacy-policy,"Mar 10, 2026",1773143969000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
sible - AI Companions,android,android,com.sible.ai,https://play.google.com/store/apps/details?id=com.sible.ai&hl=en&gl=us,Entertainment,Mature 17+,3.7,True,0.0,True,$4.99 - $119.99 per item,"10,000+",Sible Inc.,http://sible.ai,http://www.sible.ai/privacy-policy,"May 19, 2025",1772130071000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Gupsy – AI Companion & Friend,android,android,com.gupsy.ai,https://play.google.com/store/apps/details?id=com.gupsy.ai&hl=en&gl=us,Social,Teen,2.5,True,0.0,True,$11.99 - $27.99 per item,"5,000+",Neomonks Tech,https://gupsy.neomonkstech.com/,https://storage.googleapis.com/guftagu-prod/dnd-docs/Privacy%20Policy.html,"Apr 5, 2026",1775395240000,companion,False,,True,"email/password, Google, Apple",True,self-declaration,True,False,"unlimited messaging, voice calls, premium characters",$9.99/month,"en, hindi, spanish"
DeepSeek - AI Assistant,android,android,com.deepseek.chat,https://play.google.com/store/apps/details?id=com.deepseek.chat&hl=en&gl=us,Productivity,Teen,4.26257,True,0.0,False,,"50,000,000+",DeepSeek,https://www.deepseek.com,https://cdn.deepseek.com/policies/en-US/deepseek-privacy-policy.html,"Jan 8, 2025",1775733059000,general_purpose,True,https://chat.deepseek.com,True,"email/password, Google",False,,False,True,no paid tier currently,free,"en, zh"
